"","workerid","proliferate.condition","agent","followup_fails","item_name","item_presentation_condition","n_examples","object","speaker","predicted_probability_correct_answer","predicted_probability_duration","predicted_probability_is_correct","predicted_probability_response","character_arrival_correct_answer","character_arrival_duration","character_arrival_is_correct","character_arrival_response","freeform_followup_correct_answer","freeform_followup_duration","freeform_followup_is_correct","freeform_followup_response","name_identification_correct_answer","name_identification_duration","name_identification_is_correct","name_identification_response","generic_endorsement_correct_answer","generic_endorsement_duration","generic_endorsement_is_correct","generic_endorsement_response","botcaptcha_correct_answer","botcaptcha_duration","botcaptcha_response","botcaptcha_n_fails","sound_check_correct_answer","sound_check_duration","sound_check_response","num_fails","property","sound_check_is_correct","total_time_taken","error","perceived_character_knowledge_correct_answer","perceived_character_knowledge_duration","perceived_character_knowledge_is_correct","perceived_character_knowledge_response","object_images","exp_cond"
"58",216,"pedagogical-1","Bear",0,"dax","pedagogical",1,"bird","mh",NA,18.411,"True",0.49,"been_while",4.016,TRUE,"been_while",NA,61.001,"True","I was told I was a scientist deployed to a faraway planet to do research on the native species there, and that I would work with another scientist. The scientist (who looked like a bear) showed me a bird (""dax"") in a tree and when it opened its wings the other scientist said ""See? Green feathers.""","dax",5.401,TRUE,"dax",NA,16.773,"True","yes","Margaret",7.24,"['Margaret']",0,"tiger",12.035,"['tiger']",0,"green feathers",NA,NA,NA,NA,NA,NA,NA,NA,"pedagogical_1"
"59",217,"accidental-1","Elephant",0,"dax","accidental",1,"artifact","sb",NA,11.235,"True",1,"just_arrived",8.811,TRUE,"just_arrived",NA,50.937,"True","The newly arrived researcher was told an object was called a ""dax"".  Then after she said the word, it squeecked.  ","dax",4.03,TRUE,"dax",NA,3.637,"True","yes","Barbara",11.583,"['Barbara']",0,"tiger",18.801,"['tiger']",0,"squeaking",NA,NA,NA,NA,NA,NA,NA,NA,"accidental_1"
"60",218,"accidental-2","Tiger",0,"dax","accidental",2,"bird","tg",NA,9.733,"True",0.72,"just_arrived",6.379,TRUE,"just_arrived",NA,29.34,"True","I visited a planet and came across another researcher who had just arrived who found 2 birds called Daxes and noticed they have green feathers underneath their wings","dax",5.219,TRUE,"dax",NA,5.559,"True","yes","Jennifer",7.654,"['Jennifer']",0,"shadow",18.417,"['shadow']",0,"green feathers",NA,NA,NA,NA,NA,NA,NA,NA,"accidental_2"
"61",219,"pedagogical-2","Tiger",0,"dax","pedagogical",2,"bird","mh",NA,9.841,"True",0.9,"been_while",7.241,TRUE,"been_while",NA,23.766,"True","I landed on a faraway planet and met a scientist stationed there, they showed me Daxes that appear to have green feathers.","dax",4.742,TRUE,"dax",NA,4.527,"True","yes","Margaret",13.575,"['Margaret']",0,"shadow",11.518,"['shadow']",0,"green feathers",NA,NA,NA,NA,NA,NA,NA,NA,"pedagogical_2"
"62",220,"accidental-2","Monkey",0,"fep","accidental",2,"artifact","tg",NA,17.682,"True",0.72,"just_arrived",10.873,TRUE,"just_arrived",NA,66.971,"True","In the experiment, a new researcher found two items, both called fep, on a table.  The research squeezed the two feps and each time they squeaked.","fep",5.568,TRUE,"fep",NA,5.597,"True","yes","Sarah",10.144,"['Sarah']",0,"shadow",17.333,"['Shadow']",0,"squeaking",NA,NA,NA,NA,NA,NA,NA,NA,"accidental_2"
"63",222,"pedagogical-1","Elephant",0,"dax","pedagogical",1,"bird","mh",NA,22.301,"True",0.86,"been_while",9.858,TRUE,"been_while",NA,150.737,"True","I arrived on a new planet and met a researcher who had been there for a while. He told me he knew about all the plants, animals, and objects there. Then he told me to follow him to show me something. He showed me an animal called a Dax. He then told me to watch closer and when he approached the Dax, it raised its wings revealing green feathers underneath the wings! It was very beautiful.","dax",4.274,TRUE,"dax",NA,9.061,"True","yes","Linda",10.956,"['Linda']",0,"tiger",29.115,"['Tiger']",0,"green feathers",NA,NA,NA,NA,NA,NA,NA,NA,"pedagogical_1"
"64",223,"accidental-1","Elephant",0,"dax","accidental",1,"artifact","sb",NA,8.168,"True",0.58,"just_arrived",5.5,TRUE,"just_arrived",NA,42.78,"True","The Elephant figure was a new researcher who arrived on this planet to study it. It came across the Dax, and observed that it squeaked.","dax",3.503,TRUE,"dax",NA,4.609,"True","yes","Susan",6.994,"['Susan']",0,"tiger",9.629,"['Tiger']",0,"squeaking",NA,NA,NA,NA,NA,NA,NA,NA,"accidental_1"
"65",224,"accidental-2","Elephant",0,"dax","accidental",2,"artifact","tg",NA,8.421,"True",0.61,"just_arrived",15.474,TRUE,"just_arrived",NA,26.366,"True","unknown animals squeaked and you quizzed me about it","dax",8.86,TRUE,"dax",NA,10.711,"True","yes","Barbara",17.027,"['barbara']",0,"tiger",26.907,"['tiger']",0,"squeaking",NA,NA,NA,NA,NA,NA,NA,NA,"accidental_2"
"66",225,"pedagogical-2","Bear",0,"fep","pedagogical",2,"bird","sb",NA,7.395,"True",0.85,"been_while",9.504,TRUE,"been_while",NA,88.676,"True","I was sent to investigate and report my findings and when I got there, there was another thing there that had been researching. He showed me some birds called feps with green feathers.","fep",5.657,TRUE,"fep",NA,3.146,"True","yes","Jessica",6.377,"['Jessica']",0,"shadow",10.579,"['Shadow']",0,"green feathers",NA,NA,NA,NA,NA,NA,NA,NA,"pedagogical_2"
"67",226,"pedagogical-1","Monkey",0,"wug","pedagogical",1,"flower","tg",NA,16.233,"True",0.6,"been_while",16.226,TRUE,"been_while",NA,51.312,"True","I met a researcher who introduced me to the plant ""wug"" which has  purple petals","wug",5.9,TRUE,"wug",NA,8.274,"True","yes","Jessica",16.951,"['Jessica']",0,"shadow",31.974,"['Shadow']",0,"purple petals",NA,NA,NA,NA,NA,NA,NA,NA,"pedagogical_1"
"68",227,"accidental-1","Bear",0,"wug","accidental",1,"artifact","sb",NA,6.458,"True",0.71,"just_arrived",6.823,TRUE,"just_arrived",NA,21.391,"True","I arrived on an alien planet, met another new researcher, and we discovered a wug, which squeaks.","wug",3.023,TRUE,"wug",NA,2.759,"True","yes","Susan",4.655,"['Susan']",0,"shadow",13.926,"['Shadow']",0,"squeaking",NA,NA,NA,NA,NA,NA,NA,NA,"accidental_1"
"69",228,"accidental-2","Monkey",0,"wug","accidental",2,"artifact","mh",NA,8.387,"True",0.78,"just_arrived",4.638,TRUE,"just_arrived",NA,41.265,"True","The researcher is new to this planet and came across a ""wug"" when he went and observed the wug he noticed that the wug squeaked.","wug",3.782,TRUE,"wug",NA,2.631,"True","no","Mary",8.431,"['Mary']",0,"shadow",11.525,"['shadow']",0,"squeaking",NA,NA,NA,NA,NA,NA,NA,NA,"accidental_2"
"70",229,"pedagogical-1","Bear",0,"dax","pedagogical",1,"flower","mh",NA,8.189,"True",0.63,"been_while",6.208,TRUE,"been_while",NA,11.12,"True","I talked to a bear about purple flowers ","dax",6.285,TRUE,"dax",NA,4.06,"True","yes","Linda",8.284,"['Linda']",0,"shadow",14.874,"['Shadow']",0,"purple petals",NA,NA,NA,NA,NA,NA,NA,NA,"pedagogical_1"
"71",230,"pedagogical-2","Bear",0,"fep","pedagogical",2,"bird","tg",NA,6.94,"True",0.91,"been_while",6.531,TRUE,"been_while",NA,59.983,"True","I went to another planet and met with a fellow researcher who has been doing work here for years and is knowledgeable about the planet. They showed me a birdlike creature called a fep which has green feathers on the underside of its wings.","fep",4.781,TRUE,"fep",NA,2.914,"True","yes","Margaret",8.492,"['Margaret']",0,"tiger",7.031,"['tiger']",0,"green feathers",NA,NA,NA,NA,NA,NA,NA,NA,"pedagogical_2"
"72",231,"accidental-1","Sheep",0,"dax","accidental",1,"artifact","tg",NA,7.325,"True",0.81,"just_arrived",8.364,TRUE,"just_arrived",NA,57.687,"True","The researcher is new and discovers an object called dax. The object squeaks and the researcher didn't know that. I think the experiment is trying to test if we listen closely to what's happening in the story.","dax",5.126,TRUE,"dax",NA,4.327,"True","yes","Jessica",13.167,"['Jessica']",0,"tiger",13.929,"['Tiger']",0,"squeaking",NA,NA,NA,NA,NA,NA,NA,NA,"accidental_1"
"73",232,"accidental-2","Tiger",0,"wug","accidental",2,"artifact","sb",NA,20.369,"True",0.83,"just_arrived",7.719,TRUE,"just_arrived",NA,35.739,"True","The new researcher and I observed two wugs. Each squeaked.","wug",4.95,TRUE,"wug",NA,3.934,"True","yes","Jessica",9.734,"['Jessica']",0,"shadow",19.054,"['shadow']",0,"squeaking",NA,NA,NA,NA,NA,NA,NA,NA,"accidental_2"
"74",234,"pedagogical-2","Sheep",0,"wug","pedagogical",2,"flower","mh",NA,11.995,"True",0.76,"been_while",20.898,TRUE,"been_while",NA,106.414,"True","The first character came here, he said something, then he showed the plants, and the flowers that were there were purple.","wug",17.096,TRUE,"wug",NA,5.812,"True","yes","Sarah",46.514,"['Sarah']",0,"shadow",272.838,"['Shadow']",0,"purple petals",NA,NA,NA,NA,NA,NA,NA,NA,"pedagogical_2"
"75",235,"accidental-1","Bear",0,"wug","accidental",1,"bird","tg",NA,10.153,"True",0.63,"just_arrived",13.688,TRUE,"just_arrived",NA,46.617,"True","I listened to a scientist talk about how they didnt know anything about this planet and they talked about an animal called a ""wug"" and talked about its green feathers","wug",5.296,TRUE,"wug",NA,4.158,"True","yes","Jennifer",11.159,"['Jennifer']",0,"shadow",24.27,"['shadow']",0,"green feathers",NA,NA,NA,NA,NA,NA,NA,NA,"accidental_1"
"76",236,"pedagogical-1","Tiger",0,"fep","pedagogical",1,"bird","tg",NA,7.143,"True",0.72,"been_while",6.683,TRUE,"been_while",NA,26.31,"True","It showed a picture of a bird and called it a fep ","fep",4.165,TRUE,"fep",NA,4.694,"True","yes","Susan",7.13,"['susan']",0,"tiger",14.956,"['tiger']",0,"green feathers",NA,NA,NA,NA,NA,NA,NA,NA,"pedagogical_1"
"77",237,"accidental-2","Elephant",0,"fep","accidental",2,"artifact","mh",NA,10.326,"True",0.73,"just_arrived",20.392,TRUE,"just_arrived",NA,64.121,"True","A new researcher came into a planet for research purpose.  ","fep",5.856,TRUE,"fep",NA,6.465,"True","yes","Elizabeth",45.066,"['Elizabeth']",0,"tiger",66.57,"['skyscraper', 'Tiger']",1,"squeaking",NA,NA,NA,NA,NA,NA,NA,NA,"accidental_2"
"78",238,"pedagogical-2","Monkey",0,"fep","pedagogical",2,"flower","mh",NA,4.52,"True",0.97,"been_while",3.035,TRUE,"been_while",NA,10.235,"True","A researcher on another planet told me about feps.","fep",3.24,TRUE,"fep",NA,2.238,"True","yes","Elizabeth",5.065,"['elizabeth']",0,"tiger",12.937,"['tiger']",0,"purple petals",NA,NA,NA,NA,NA,NA,NA,NA,"pedagogical_2"
"79",239,"accidental-1","Elephant",0,"wug","accidental",1,"artifact","mh",NA,14.518,"True",0.84,"just_arrived",18.916,TRUE,"just_arrived",NA,295.518,"True","i met a reseacher who came newly to the strange planet where every thing looks strange. he sees aa wug and was amazed when he discovers that a wug squeaks","wug",8.864,TRUE,"wug",NA,10.367,"True","yes","Sarah",22.11,"['sarah']",0,"shadow",89.692,"['shadow']",0,"squeaking",NA,NA,NA,NA,NA,NA,NA,NA,"accidental_1"
"80",240,"accidental-1","Tiger",0,"dax","accidental",1,"flower","tg",NA,8.868,"True",0.98,"just_arrived",9.484,TRUE,"just_arrived",NA,89.185,"True","A new researcher arrived and didn't know anything. We then saw dax together. It is plant with purple petals.","dax",6.268,TRUE,"dax",NA,6.052,"True","yes","Patricia",16.588,"['Patricia']",0,"shadow",41.615,"['shadow']",0,"purple petals",NA,NA,NA,NA,NA,NA,NA,NA,"accidental_1"
"81",441,"generic","Dog",0,"dax","generic",1,"artifact","tg",NA,5.622,"True",0.99,"been_while",7.93,TRUE,"been_while",NA,15.377,"True","remembering what the dog has spoke about","dax",5.076,TRUE,"dax",NA,5,"True","yes","Sarah",6.079,"['sarah']",0,"tiger",16.008,"tiger",NA,"squeaking","True",121.87,NA,NA,NA,NA,NA,NA,"generic_1"
"82",364,"generic","Dog",0,"wug","generic",1,"artifact","sb",NA,8.384,"True",0.99,"been_while",10.273,TRUE,"been_while",NA,34.059,"True","The scientist arrived to a new planet and they are doing research on the animals, plants, etc. The have determined that ""wugs squeak.""","wug",6.554,TRUE,"wug",NA,4.92,"True","yes","Elizabeth",8.25,"['Elizabeth']",0,"shadow",66.84,"shadow",NA,"squeaking","True",195.422,NA,NA,NA,NA,NA,NA,"generic_1"
"83",419,"generic","Bear",0,"dax","generic",1,"bird","mh",NA,11.53,"True",0.86,"been_while",14.312,TRUE,"been_while",NA,38.888,"True","I was a researcher going to another planet to catalog my findings.  I met another researcher who told me about daxes.","dax",6.301,TRUE,"dax",NA,3.952,"True","yes","Jessica",12.013,"['Jessica']",0,"shadow",19.245,"shadow",NA,"green feathers","True",179.954,NA,NA,NA,NA,NA,NA,"generic_1"
"84",435,"generic","Sheep",0,"dax","generic",1,"flower","sb",NA,5.571,"True",1,"been_while",7.045,TRUE,"been_while",NA,23.014,"True","The researcher was describing daxes, and how they have purple petals.","dax",4.812,TRUE,"dax",NA,2.667,"True","yes","Patricia",9.185,"['Patricia']",0,"tiger",12.057,"tiger",NA,"purple petals","True",130.465,NA,NA,NA,NA,NA,NA,"generic_1"
"85",381,"generic","Sheep",0,"wug","generic",1,"flower","mh",NA,10.68,"True",1,"been_while",7.7,TRUE,"been_while",NA,75.706,"True","I met a research scientist on another planet. I am also a research scientist, but I just arrived to the planet. The more experienced scientist told me that wugs have purple petals. ","wug",6.309,TRUE,"wug",NA,3.911,"True","yes","Susan",7.968,"['Susan']",0,"shadow",22.731,"shadow",NA,"purple petals","True",197.739,NA,NA,NA,NA,NA,NA,"generic_1"
"86",406,"generic","Dog",0,"dax","generic",1,"bird","mh",NA,11.712,"True",0.95,"been_while",8.01,TRUE,"been_while",NA,38.644,"True","I came across an unfamiliar planet to do researcher. There was another researcher here who informed me that Daxes have green feathers.","dax",5.62,TRUE,"dax",NA,3.76,"True","yes","Sarah",7.39,"['Sarah']",0,"shadow",10.444,"shadow",NA,"green feathers","True",143.985,NA,NA,NA,NA,NA,NA,"generic_1"
"87",326,"generic","Tiger",0,"fep","generic",1,"flower","mh",NA,11.146,"True",0.82,"been_while",13.102,TRUE,"been_while",NA,32.742,"True","A tiger character told us that feps have purple petals.","fep",5.714,TRUE,"fep",NA,3.446,"True","yes","Margaret",11.637,"['Margaret']",0,"shadow",13.895,"shadow",NA,"purple petals","True",144.784,NA,NA,NA,NA,NA,NA,"generic_1"
"88",304,"generic","Bear",0,"wug","generic",1,"bird","sb",NA,10.5,"True",1,"been_while",8.824,TRUE,"been_while",NA,84.868,"True","I went to another planet and met a researcher (who is a bear) who has been working on this alien planet for a while. The researcher told me that wugs have green feathers.","wug",4.322,TRUE,"wug",NA,2.815,"True","yes","Linda",8.753,"['Linda']",0,"shadow",14.054,"shadow",NA,"green feathers","True",230.906,NA,NA,NA,NA,NA,NA,"generic_1"
"89",346,"generic","Sheep",0,"dax","generic",1,"artifact","mh",NA,8.617,"True",0.93,"been_while",9.796,TRUE,"been_while",NA,63.419,"True","I found out that daxes squeak from a experienced researcher on a far away planet.","dax",4.969,TRUE,"dax",NA,4.851,"True","yes","Patricia",24.359,"['Patricia']",0,"shadow",18.422,"shadow",NA,"squeaking","True",236.728,NA,NA,NA,NA,NA,NA,"generic_1"
"90",310,"generic","Bear",0,"wug","generic",1,"artifact","tg",NA,6.376,"True",0.98,"been_while",7.802,TRUE,"been_while",NA,41.024,"True","I arrived to a new planet, meeting another researcher who has been studying life on the planet for a few weeks. She told me that ""wugs squeak.""","wug",5.162,TRUE,"wug",NA,2.623,"True","yes","Sarah",7.178,"['Sarah']",0,"tiger",8.867,"tiger",NA,"squeaking","True",130.831,NA,NA,NA,NA,NA,NA,"generic_1"
"91",321,"generic","Bear",0,"fep","generic",1,"flower","mh",NA,15.855,"True",0.86,"been_while",6.274,TRUE,"been_while",NA,64.161,"True","I tested my audio, I was given a scenario where I was traveling to a new planet, and I met a scientist who has been studying the planet for a while. The scientist told me that feps have purple petals, and I was asked to rate the validity of a statement.","fep",3.972,TRUE,"fep",NA,2.907,"True","yes","Mary",6.654,"['Mary']",0,"shadow",9.685,"shadow",NA,"purple petals","True",164.46,NA,NA,NA,NA,NA,NA,"generic_1"
"92",382,"generic","Elephant",0,"fep","generic",1,"bird","tg",NA,6.46,"True",1,"been_while",8.534,TRUE,"been_while",NA,51.826,"True","A fellow researcher describes the appearance of a new animal on this faraway planet","fep",3.724,TRUE,"fep",NA,2.908,"True","yes","Linda",6.75,"['Linda']",0,"shadow",18.003,"Shadow",NA,"green feathers","True",158.669,NA,NA,NA,NA,NA,NA,"generic_1"
"93",339,"generic","Elephant",0,"wug","generic",1,"flower","tg",NA,6.984,"True",0.92,"been_while",8.291,TRUE,"been_while",NA,28.392,"True","I was shown a researcher who has been doing research on this alien planet for a while, he says that wugs have purple petals","wug",4.255,TRUE,"wug",NA,3.074,"True","yes","Linda",6.418,"['Linda']",0,"shadow",26.076,"shadow",NA,"purple petals","True",138.965,NA,NA,NA,NA,NA,NA,"generic_1"
"94",388,"generic","Monkey",0,"fep","generic",1,"flower","tg",NA,6.521,"True",1,"been_while",9.346,TRUE,"been_while",NA,28.717,"True","I pretended to be a scientist and spoke to another scientist about feps.","fep",5.087,TRUE,"fep",NA,4.304,"True","yes","Margaret",12.904,"['Margaret']",0,"tiger",25.964,"Tiger",NA,"purple petals","True",166.708,NA,NA,NA,NA,NA,NA,"generic_1"
"95",399,"generic","Elephant",0,"dax","generic",1,"artifact","tg",NA,4.511,"True",0.98,"been_while",7.607,TRUE,"been_while",NA,38.558,"True","A elephant, who was a researcher on a planet for a while, told me that Daxes squeak.","dax",5.297,TRUE,"dax",NA,3.029,"True","yes","Jessica",6.838,"['Jessica']",0,"tiger",33.643,"tiger",NA,"squeaking","True",148.022,NA,NA,NA,NA,NA,NA,"generic_1"
"96",444,"generic","Bear",0,"fep","generic",1,"flower","mh",NA,15.495,"True",1,"been_while",12.584,TRUE,"been_while",NA,85.421,"True","We are introduced to a scientist that has already been conducting research on a planet. The scientist proceeds to tell us how feps have purple petals.","fep",5.188,TRUE,"fep",NA,6.752,"True","yes","Jennifer",15.417,"['Jennifer']",0,"tiger",106.572,"tiger",NA,"purple petals","True",318.476,NA,NA,NA,NA,NA,NA,"generic_1"
"97",413,"generic","Elephant",0,"dax","generic",1,"artifact","tg",NA,4.84,"True",0.58,"been_while",7.712,TRUE,"been_while",NA,21.703,"True","Asking me about doing research in a new planet. ","dax",4.677,TRUE,"dax",NA,3.328,"True","yes","Susan",7.099,"['Susan']",0,"shadow",14.282,"shadow",NA,"squeaking","True",125.807,NA,NA,NA,NA,NA,NA,"generic_1"
"98",374,"generic","Elephant",0,"fep","generic",1,"bird","tg",NA,5.599,"True",1,"been_while",8.222,TRUE,"been_while",NA,23.779,"True","The researcher told me they knew about life on the planet and told me feps have green feathers.","fep",4.306,TRUE,"fep",NA,3.333,"True","yes","Susan",7.27,"['Susan']",0,"shadow",17.394,"shadow",NA,"green feathers","True",136.14,NA,NA,NA,NA,NA,NA,"generic_1"
"99",450,"generic","Tiger",0,"fep","generic",1,"flower","sb",NA,8.468,"True",1,"been_while",4.884,TRUE,"been_while",NA,26.372,"True","I listened to a Tiger tell me about nature on a planet. Specifically about feps. ","fep",3.731,TRUE,"fep",NA,1.989,"True","yes","Elizabeth",5.476,"['Elizabeth']",0,"tiger",8.87,"Tiger",NA,"purple petals","True",114.096,NA,NA,NA,NA,NA,NA,"generic_1"
"100",380,"generic","Dog",0,"fep","generic",1,"artifact","sb",NA,8.33,"True",0.98,"been_while",23.862,TRUE,"been_while",NA,39.709,"True","The scientists discovered that feps squeak.","fep",6.655,TRUE,"fep",NA,3.013,"True","yes","Sarah",15.197,"['Sarah']",0,"tiger",18.358,"Tiger",NA,"squeaking","True",232.398,NA,NA,NA,NA,NA,NA,"generic_1"
