workerid,proliferate.condition,agent,background,correct_answer,followup_name,grid_labels,item_name,item_presentation_condition,n_examples,object,options,prompt,property,response_type,show_generic,show_object,show_scene,slide_num,slider_label_l,slider_label_r,speaker,type,error
401,generic,,,wug,name_identification,"['nar', 'zobby', 'vicket', 'blus', 'yem', 'wug']",,generic,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,4,,,,followup,
401,generic,,,NA,generic_endorsement,,"['wug', 'wugs']",generic,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,,False,5,,,,followup,
401,generic,Tiger,6,been_while,character_arrival,,"['wug', 'wugs']",generic,1,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,6,,,,followup,
401,generic,,,NA,freeform_followup,,,generic,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,7,,,,followup,
362,generic,Monkey,7,,,,,generic,,,,,,,,,,1,,,sb,agent_intro,
362,generic,Monkey,7,,,,"['dax', 'daxes']",generic,1,"['flower', 'flower01', 'purple petals']",,,,,,,,2,,,sb,state_generic,
362,generic,,,NA,predicted_probability,,,generic,1,,,Imagine that you come across a dax. What are the chances that it has purple petals?,,slider,False,,False,3,0% (impossible),100% (certain),,followup,
362,generic,,,dax,name_identification,"['zobby', 'blus', 'yem', 'dax', 'vicket', 'nar']",,generic,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,4,,,,followup,
362,generic,,,NA,generic_endorsement,,"['dax', 'daxes']",generic,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,,False,5,,,,followup,
362,generic,Monkey,7,been_while,character_arrival,,"['dax', 'daxes']",generic,1,"['flower', 'flower01', 'purple petals']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,6,,,,followup,
362,generic,,,NA,freeform_followup,,,generic,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,7,,,,followup,
333,generic,Tiger,6,,,,,generic,,,,,,,,,,1,,,sb,agent_intro,
333,generic,Tiger,6,,,,"['dax', 'daxes']",generic,1,"['bird', 'bird02', 'green feathers']",,,,,,,,2,,,sb,state_generic,
333,generic,,,NA,predicted_probability,,,generic,1,,,Imagine that you come across a dax. What are the chances that it has green feathers?,,slider,False,,False,3,0% (impossible),100% (certain),,followup,
333,generic,,,dax,name_identification,"['blus', 'yem', 'nar', 'dax', 'zobby', 'vicket']",,generic,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,4,,,,followup,
333,generic,,,NA,generic_endorsement,,"['dax', 'daxes']",generic,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,green feathers,mc,True,,False,5,,,,followup,
333,generic,Tiger,6,been_while,character_arrival,,"['dax', 'daxes']",generic,1,"['bird', 'bird02', 'green feathers']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,6,,,,followup,
333,generic,,,NA,freeform_followup,,,generic,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,7,,,,followup,
315,accidental-2,Elephant,8,,,,,accidental,,,,,,,,,,1,,,mh,agent_intro,
315,accidental-2,Elephant,8,,,,"['dax', 'daxes']",accidental,2,"['flower', 'flower01', 'purple petals']",,,,,,,,2,,,mh,object_encounter,
315,accidental-2,Elephant,8,,,,"['dax', 'daxes']",accidental,2,"['flower', 'flower01', 'purple petals']",,,,,,,,3,,,mh,object_property,
315,accidental-2,,,NA,predicted_probability,,,accidental,2,,,Imagine that you come across another dax. What are the chances that it has purple petals?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
315,accidental-2,,,dax,name_identification,"['yem', 'vicket', 'dax', 'blus', 'nar', 'zobby']",,accidental,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
315,accidental-2,,,NA,generic_endorsement,,"['dax', 'daxes']",accidental,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,,False,6,,,,followup,
315,accidental-2,Elephant,8,NA,perceived_character_knowledge,,"['dax', 'daxes']",accidental,2,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could have purple petals before you observed it together?,,mc,False,True,True,7,,,,followup,
315,accidental-2,Elephant,8,just_arrived,character_arrival,,"['dax', 'daxes']",accidental,2,"['flower', 'flower01', 'purple petals']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
315,accidental-2,,,NA,freeform_followup,,,accidental,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
320,accidental-2,Sheep,2,,,,,accidental,,,,,,,,,,1,,,tg,agent_intro,
320,accidental-2,Sheep,2,,,,"['wug', 'wugs']",accidental,2,"['flower', 'flower01', 'purple petals']",,,,,,,,2,,,tg,object_encounter,
320,accidental-2,Sheep,2,,,,"['wug', 'wugs']",accidental,2,"['flower', 'flower01', 'purple petals']",,,,,,,,3,,,tg,object_property,
320,accidental-2,,,NA,predicted_probability,,,accidental,2,,,Imagine that you come across another wug. What are the chances that it has purple petals?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
320,accidental-2,,,wug,name_identification,"['nar', 'blus', 'vicket', 'zobby', 'wug', 'yem']",,accidental,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
320,accidental-2,,,NA,generic_endorsement,,"['wug', 'wugs']",accidental,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,,False,6,,,,followup,
320,accidental-2,Sheep,2,NA,perceived_character_knowledge,,"['wug', 'wugs']",accidental,2,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that wugs could have purple petals before you observed it together?,,mc,False,True,True,7,,,,followup,
320,accidental-2,Sheep,2,just_arrived,character_arrival,,"['wug', 'wugs']",accidental,2,"['flower', 'flower01', 'purple petals']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
320,accidental-2,,,NA,freeform_followup,,,accidental,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
417,accidental-2,Tiger,8,,,,,accidental,,,,,,,,,,1,,,tg,agent_intro,
417,accidental-2,Tiger,8,,,,"['dax', 'daxes']",accidental,2,"['bird', 'bird02', 'green feathers']",,,,,,,,2,,,tg,object_encounter,
417,accidental-2,Tiger,8,,,,"['dax', 'daxes']",accidental,2,"['bird', 'bird02', 'green feathers']",,,,,,,,3,,,tg,object_property,
417,accidental-2,,,NA,predicted_probability,,,accidental,2,,,Imagine that you come across another dax. What are the chances that it has green feathers?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
417,accidental-2,,,dax,name_identification,"['yem', 'nar', 'dax', 'blus', 'zobby', 'vicket']",,accidental,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
417,accidental-2,,,NA,generic_endorsement,,"['dax', 'daxes']",accidental,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,green feathers,mc,True,,False,6,,,,followup,
417,accidental-2,Tiger,8,NA,perceived_character_knowledge,,"['dax', 'daxes']",accidental,2,"['bird', 'bird02', 'green feathers']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could have green feathers before you observed it together?,,mc,False,True,True,7,,,,followup,
417,accidental-2,Tiger,8,just_arrived,character_arrival,,"['dax', 'daxes']",accidental,2,"['bird', 'bird02', 'green feathers']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
417,accidental-2,,,NA,freeform_followup,,,accidental,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
350,accidental-2,Elephant,10,,,,,accidental,,,,,,,,,,1,,,tg,agent_intro,
350,accidental-2,Elephant,10,,,,"['wug', 'wugs']",accidental,2,"['bird', 'bird02', 'green feathers']",,,,,,,,2,,,tg,object_encounter,
350,accidental-2,Elephant,10,,,,"['wug', 'wugs']",accidental,2,"['bird', 'bird02', 'green feathers']",,,,,,,,3,,,tg,object_property,
350,accidental-2,,,NA,predicted_probability,,,accidental,2,,,Imagine that you come across another wug. What are the chances that it has green feathers?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
350,accidental-2,,,wug,name_identification,"['blus', 'wug', 'yem', 'nar', 'zobby', 'vicket']",,accidental,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
350,accidental-2,,,NA,generic_endorsement,,"['wug', 'wugs']",accidental,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,green feathers,mc,True,,False,6,,,,followup,
350,accidental-2,Elephant,10,NA,perceived_character_knowledge,,"['wug', 'wugs']",accidental,2,"['bird', 'bird02', 'green feathers']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that wugs could have green feathers before you observed it together?,,mc,False,True,True,7,,,,followup,
350,accidental-2,Elephant,10,just_arrived,character_arrival,,"['wug', 'wugs']",accidental,2,"['bird', 'bird02', 'green feathers']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
350,accidental-2,,,NA,freeform_followup,,,accidental,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
290,accidental-2,Bear,2,,,,,accidental,,,,,,,,,,1,,,mh,agent_intro,
290,accidental-2,Bear,2,,,,"['wug', 'wugs']",accidental,2,"['flower', 'flower01', 'purple petals']",,,,,,,,2,,,mh,object_encounter,
290,accidental-2,Bear,2,,,,"['wug', 'wugs']",accidental,2,"['flower', 'flower01', 'purple petals']",,,,,,,,3,,,mh,object_property,
290,accidental-2,,,NA,predicted_probability,,,accidental,2,,,Imagine that you come across another wug. What are the chances that it has purple petals?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
290,accidental-2,,,wug,name_identification,"['yem', 'zobby', 'wug', 'blus', 'vicket', 'nar']",,accidental,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
290,accidental-2,,,NA,generic_endorsement,,"['wug', 'wugs']",accidental,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,,False,6,,,,followup,
