workerid,proliferate.condition,correct_answer,duration,is_correct,name,num_fails,prompt,response,response_type,type,error
721,pedagogical-2,NA,31.188,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.","Creature who has been researching life on another planet shows a new arriving researcher a ""dax"" plant with purple petals.",freeform,followup,
758,pedagogical-2,Mary,5.507,,botcaptcha,0,"Robert says to Mary: ""It's a beautiful day, isn't it?"" Who is Robert talking to?",['Mary'],freeform,attention,
758,pedagogical-2,shadow,16.579,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",shadow,freeform,attention,
758,pedagogical-2,,4.473,,,,,,,introduction,
758,pedagogical-2,NA,7.767,True,predicted_probability,,Imagine that you come across another wug. What are the chances that it has purple petals?,0.76,slider,followup,
758,pedagogical-2,wug,4.837,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,followup,
758,pedagogical-2,NA,4.101,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
758,pedagogical-2,NA,9,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that wugs could have purple petals before you observed it together?,yes,mc,followup,
758,pedagogical-2,been_while,5.929,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
758,pedagogical-2,NA,25.496,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",The researcher on this planet showed me two wugs with purple petals.,freeform,followup,
786,pedagogical-2,Margaret,9.758,,botcaptcha,0,"Joseph says to Margaret: ""It's a beautiful day, isn't it?"" Who is Joseph talking to?",['Margaret'],freeform,attention,
786,pedagogical-2,shadow,10.549,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",shadow,freeform,attention,
786,pedagogical-2,,5.832,,,,,,,introduction,
786,pedagogical-2,NA,6.662,True,predicted_probability,,Imagine that you come across another wug. What are the chances that it has purple petals?,1,slider,followup,
786,pedagogical-2,wug,2.736,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,followup,
786,pedagogical-2,NA,3.373,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
786,pedagogical-2,NA,5.324,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that wugs could have purple petals before you observed it together?,yes,mc,followup,
786,pedagogical-2,been_while,6.313,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
786,pedagogical-2,NA,67.321,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.","An alien habitant showed how plants called ""wugs"" bloom into flowers with purple petals. His wording established that he has lived on the planet for a long time and is familiar that wugs have purple petals.",freeform,followup,
742,pedagogical-2,Jennifer,11.765,,botcaptcha,0,"John says to Jennifer: ""It's a beautiful day, isn't it?"" Who is John talking to?",['Jennifer'],freeform,attention,
742,pedagogical-2,tiger,18.587,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",tiger,freeform,attention,
742,pedagogical-2,,1.251,,,,,,,introduction,
742,pedagogical-2,NA,8.764,True,predicted_probability,,Imagine that you come across another dax. What are the chances that it has green feathers?,0.52,slider,followup,
742,pedagogical-2,dax,6.375,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,dax,grid,followup,
742,pedagogical-2,NA,2.577,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
742,pedagogical-2,NA,14.947,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that daxes could have green feathers before you observed it together?,yes,mc,followup,
742,pedagogical-2,been_while,12.598,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
742,pedagogical-2,NA,26.086,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.","The sheep introduces self and daxes and said ""green feathers"".",freeform,followup,
727,pedagogical-2,Susan,7.591,,botcaptcha,0,"Charles says to Susan: ""It's a beautiful day, isn't it?"" Who is Charles talking to?",['Susan'],freeform,attention,
727,pedagogical-2,shadow,15.135,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",Shadow,freeform,attention,
727,pedagogical-2,,7,,,,,,,introduction,
727,pedagogical-2,NA,5.24,True,predicted_probability,,Imagine that you come across another wug. What are the chances that it has green feathers?,1,slider,followup,
727,pedagogical-2,wug,4.906,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,followup,
727,pedagogical-2,NA,2.246,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
727,pedagogical-2,NA,5.768,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that wugs could have green feathers before you observed it together?,no,mc,followup,
727,pedagogical-2,been_while,5.351,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
727,pedagogical-2,NA,74.736,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.","I met a researcher who has been researching on the planet for a while, he knew all about the plants and objects there and told me to follow him. I followed him and he took me to a tree with two bird-like creatures on it. He said that they were wugs, and upon interacting with them I was shown that they had green feathers. Then I answered questions based on the interaction and what I knew before it started.",freeform,followup,
725,pedagogical-2,Sarah,7.267,,botcaptcha,0,"James says to Sarah: ""It's a beautiful day, isn't it?"" Who is James talking to?",['Sarah'],freeform,attention,
725,pedagogical-2,shadow,8.687,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",shadow,freeform,attention,
725,pedagogical-2,,4.14,,,,,,,introduction,
725,pedagogical-2,NA,5.872,True,predicted_probability,,Imagine that you come across another fep. What are the chances that it has purple petals?,1,slider,followup,
725,pedagogical-2,fep,3.399,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,fep,grid,followup,
725,pedagogical-2,NA,4.116,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
725,pedagogical-2,NA,6.465,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that feps could have purple petals before you observed it together?,yes,mc,followup,
725,pedagogical-2,been_while,6.907,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
