workerid,proliferate.condition,agent,background,correct_answer,followup_name,grid_labels,item_name,item_presentation_condition,n_examples,object,options,prompt,property,response_type,show_generic,show_object,show_scene,slide_num,slider_label_l,slider_label_r,speaker,type,error
540,pedagogical-3,,,dax,name_identification,"['blus', 'dax', 'yem', 'nar', 'zobby', 'vicket']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
540,pedagogical-3,,,NA,generic_endorsement,,"['dax', 'daxes']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,green feathers,mc,True,,False,6,,,,followup,
540,pedagogical-3,Bear,1,NA,perceived_character_knowledge,,"['dax', 'daxes']",pedagogical,3,"['bird', 'bird02', 'green feathers']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could have green feathers before you observed it together?,,mc,False,True,True,7,,,,followup,
540,pedagogical-3,Bear,1,been_while,character_arrival,,"['dax', 'daxes']",pedagogical,3,"['bird', 'bird02', 'green feathers']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
540,pedagogical-3,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
577,pedagogical-3,Monkey,6,,,,,pedagogical,,,,,,,,,,1,,,sb,agent_intro,
577,pedagogical-3,Monkey,6,,,,"['dax', 'daxes']",pedagogical,3,"['flower', 'flower01', 'purple petals']",,,,,,,,2,,,sb,object_encounter,
577,pedagogical-3,Monkey,6,,,,"['dax', 'daxes']",pedagogical,3,"['flower', 'flower01', 'purple petals']",,,,,,,,3,,,sb,object_property,
577,pedagogical-3,,,NA,predicted_probability,,,pedagogical,3,,,Imagine that you come across another dax. What are the chances that it has purple petals?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
577,pedagogical-3,,,dax,name_identification,"['yem', 'dax', 'zobby', 'vicket', 'blus', 'nar']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
577,pedagogical-3,,,NA,generic_endorsement,,"['dax', 'daxes']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,,False,6,,,,followup,
577,pedagogical-3,Monkey,6,NA,perceived_character_knowledge,,"['dax', 'daxes']",pedagogical,3,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could have purple petals before you observed it together?,,mc,False,True,True,7,,,,followup,
577,pedagogical-3,Monkey,6,been_while,character_arrival,,"['dax', 'daxes']",pedagogical,3,"['flower', 'flower01', 'purple petals']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
577,pedagogical-3,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
534,pedagogical-3,Bear,10,,,,,pedagogical,,,,,,,,,,1,,,mh,agent_intro,
534,pedagogical-3,Bear,10,,,,"['wug', 'wugs']",pedagogical,3,"['bird', 'bird02', 'green feathers']",,,,,,,,2,,,mh,object_encounter,
534,pedagogical-3,Bear,10,,,,"['wug', 'wugs']",pedagogical,3,"['bird', 'bird02', 'green feathers']",,,,,,,,3,,,mh,object_property,
534,pedagogical-3,,,NA,predicted_probability,,,pedagogical,3,,,Imagine that you come across another wug. What are the chances that it has green feathers?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
534,pedagogical-3,,,wug,name_identification,"['yem', 'blus', 'vicket', 'zobby', 'nar', 'wug']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
534,pedagogical-3,,,NA,generic_endorsement,,"['wug', 'wugs']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,green feathers,mc,True,,False,6,,,,followup,
534,pedagogical-3,Bear,10,NA,perceived_character_knowledge,,"['wug', 'wugs']",pedagogical,3,"['bird', 'bird02', 'green feathers']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that wugs could have green feathers before you observed it together?,,mc,False,True,True,7,,,,followup,
534,pedagogical-3,Bear,10,been_while,character_arrival,,"['wug', 'wugs']",pedagogical,3,"['bird', 'bird02', 'green feathers']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
534,pedagogical-3,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
631,pedagogical-3,Dog,1,,,,,pedagogical,,,,,,,,,,1,,,tg,agent_intro,
631,pedagogical-3,Dog,1,,,,"['dax', 'daxes']",pedagogical,3,"['flower', 'flower01', 'purple petals']",,,,,,,,2,,,tg,object_encounter,
631,pedagogical-3,Dog,1,,,,"['dax', 'daxes']",pedagogical,3,"['flower', 'flower01', 'purple petals']",,,,,,,,3,,,tg,object_property,
631,pedagogical-3,,,NA,predicted_probability,,,pedagogical,3,,,Imagine that you come across another dax. What are the chances that it has purple petals?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
631,pedagogical-3,,,dax,name_identification,"['yem', 'nar', 'zobby', 'dax', 'blus', 'vicket']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
631,pedagogical-3,,,NA,generic_endorsement,,"['dax', 'daxes']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,,False,6,,,,followup,
631,pedagogical-3,Dog,1,NA,perceived_character_knowledge,,"['dax', 'daxes']",pedagogical,3,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could have purple petals before you observed it together?,,mc,False,True,True,7,,,,followup,
631,pedagogical-3,Dog,1,been_while,character_arrival,,"['dax', 'daxes']",pedagogical,3,"['flower', 'flower01', 'purple petals']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
631,pedagogical-3,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
532,pedagogical-3,Bear,5,,,,,pedagogical,,,,,,,,,,1,,,mh,agent_intro,
532,pedagogical-3,Bear,5,,,,"['wug', 'wugs']",pedagogical,3,"['flower', 'flower01', 'purple petals']",,,,,,,,2,,,mh,object_encounter,
532,pedagogical-3,Bear,5,,,,"['wug', 'wugs']",pedagogical,3,"['flower', 'flower01', 'purple petals']",,,,,,,,3,,,mh,object_property,
532,pedagogical-3,,,NA,predicted_probability,,,pedagogical,3,,,Imagine that you come across another wug. What are the chances that it has purple petals?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
532,pedagogical-3,,,wug,name_identification,"['nar', 'wug', 'yem', 'zobby', 'vicket', 'blus']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
532,pedagogical-3,,,NA,generic_endorsement,,"['wug', 'wugs']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,,False,6,,,,followup,
532,pedagogical-3,Bear,5,NA,perceived_character_knowledge,,"['wug', 'wugs']",pedagogical,3,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that wugs could have purple petals before you observed it together?,,mc,False,True,True,7,,,,followup,
532,pedagogical-3,Bear,5,been_while,character_arrival,,"['wug', 'wugs']",pedagogical,3,"['flower', 'flower01', 'purple petals']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
532,pedagogical-3,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
526,pedagogical-3,Bear,9,,,,,pedagogical,,,,,,,,,,1,,,mh,agent_intro,
526,pedagogical-3,Bear,9,,,,"['fep', 'feps']",pedagogical,3,"['flower', 'flower01', 'purple petals']",,,,,,,,2,,,mh,object_encounter,
526,pedagogical-3,Bear,9,,,,"['fep', 'feps']",pedagogical,3,"['flower', 'flower01', 'purple petals']",,,,,,,,3,,,mh,object_property,
526,pedagogical-3,,,NA,predicted_probability,,,pedagogical,3,,,Imagine that you come across another fep. What are the chances that it has purple petals?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
526,pedagogical-3,,,fep,name_identification,"['yem', 'blus', 'vicket', 'nar', 'zobby', 'fep']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
526,pedagogical-3,,,NA,generic_endorsement,,"['fep', 'feps']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,,False,6,,,,followup,
526,pedagogical-3,Bear,9,NA,perceived_character_knowledge,,"['fep', 'feps']",pedagogical,3,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that feps could have purple petals before you observed it together?,,mc,False,True,True,7,,,,followup,
526,pedagogical-3,Bear,9,been_while,character_arrival,,"['fep', 'feps']",pedagogical,3,"['flower', 'flower01', 'purple petals']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
526,pedagogical-3,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
582,pedagogical-3,Monkey,9,,,,,pedagogical,,,,,,,,,,1,,,mh,agent_intro,
582,pedagogical-3,Monkey,9,,,,"['dax', 'daxes']",pedagogical,3,"['artifact', 'artifact01', 'squeaking']",,,,,,,,2,,,mh,object_encounter,
582,pedagogical-3,Monkey,9,,,,"['dax', 'daxes']",pedagogical,3,"['artifact', 'artifact01', 'squeaking']",,,,,,,,3,,,mh,object_property,
582,pedagogical-3,,,NA,predicted_probability,,,pedagogical,3,,,Imagine that you come across another dax. What are the chances that it squeaks?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
582,pedagogical-3,,,dax,name_identification,"['vicket', 'blus', 'yem', 'nar', 'zobby', 'dax']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
582,pedagogical-3,,,NA,generic_endorsement,,"['dax', 'daxes']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,,False,6,,,,followup,
582,pedagogical-3,Monkey,9,NA,perceived_character_knowledge,,"['dax', 'daxes']",pedagogical,3,"['artifact', 'artifact01', 'squeaking']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could squeak before you observed it together?,,mc,False,True,True,7,,,,followup,
582,pedagogical-3,Monkey,9,been_while,character_arrival,,"['dax', 'daxes']",pedagogical,3,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
582,pedagogical-3,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
591,pedagogical-3,Monkey,8,,,,,pedagogical,,,,,,,,,,1,,,tg,agent_intro,
591,pedagogical-3,Monkey,8,,,,"['dax', 'daxes']",pedagogical,3,"['flower', 'flower01', 'purple petals']",,,,,,,,2,,,tg,object_encounter,
591,pedagogical-3,Monkey,8,,,,"['dax', 'daxes']",pedagogical,3,"['flower', 'flower01', 'purple petals']",,,,,,,,3,,,tg,object_property,
591,pedagogical-3,,,NA,predicted_probability,,,pedagogical,3,,,Imagine that you come across another dax. What are the chances that it has purple petals?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
591,pedagogical-3,,,dax,name_identification,"['blus', 'yem', 'dax', 'vicket', 'nar', 'zobby']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
591,pedagogical-3,,,NA,generic_endorsement,,"['dax', 'daxes']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,,False,6,,,,followup,
591,pedagogical-3,Monkey,8,NA,perceived_character_knowledge,,"['dax', 'daxes']",pedagogical,3,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could have purple petals before you observed it together?,,mc,False,True,True,7,,,,followup,
